col_0,col_1,col_2,col_3,col_4,anomaly
1.1296764529642214,-1.4993110409994164,1.272403416568113,0.49941504484902155,-1.0115954587404494,0
0.8934040511215087,-1.8893780494251187,0.9276773454133627,0.0514761504103487,-1.1258973103591932,0
0.644458630081596,-2.201276526103145,0.5307398926656289,-0.4227497666045319,-1.4918663009641748,0
0.27817833900528666,-2.384421794578545,0.30026817486051793,-0.6273458975813302,-1.71263502929264,0
-0.21704936165205382,-2.42995856189494,-0.09926588354657935,-0.6403875925548186,-2.1249512144861002,0
-0.5748595353201685,-2.546427214715856,-0.4982695416123965,-0.11673473207253116,-2.5326038654097967,0
-0.9603193508187412,-1.813886135140248,-0.9728836219946488,-0.03103562598618126,-2.822094754816118,0
-1.262271209452107,-1.55581132307703,-1.1452194714155868,0.7014685988349525,-3.204491100652086,0
-1.4852108429959054,-0.9884286754626008,-1.413015991801595,1.0049949714711368,-3.3096692404202646,0
-1.3271227214506491,-0.3290829960958847,-1.4853567949596103,1.5864870038899148,-3.466305676407421,0
-1.5352640062737812,0.3361453616835348,-1.4790358229451532,2.1952603598614338,-3.6232806031685185,0
-1.4594403470635688,0.8248422373510207,-1.4190728188359332,2.897436217212042,-3.4007813140931105,0
-1.360451540256767,1.3940102573594482,-1.3021300211902163,3.2188090893169825,-3.2134550359555276,0
-0.9685088822056396,1.7475185338710642,-0.9313491277240393,4.092423207099872,-2.937314565007485,0
-0.8436728497194186,2.1949029190020046,-0.8498403561649378,4.17822898728318,-2.6830763715851966,0
-0.3889903517633284,2.314687745219784,-0.3182710659125597,4.333532891297477,-2.2975320364531058,0
-0.06715999208952375,2.410007433482263,-0.13931124536958842,4.537820125286053,-2.1299245499062436,0
0.40205251808672665,2.309761102532304,0.40172969100154166,4.558000262325428,-1.6549710814664922,0
0.6843201258349076,2.171263713734998,0.6561126866812824,4.064822340636787,-1.2880577686284396,0
0.9382732450838527,1.953558217043529,1.0926934407229734,3.8932802401086617,-0.9979100184641552,0
1.264378221127624,1.7359388341087623,1.272975827553593,3.25001146774918,-0.7401862707092142,0
1.4587096647325124,0.7962299406308547,1.4451627528277429,2.7092582942905548,-0.6167199442126767,0
1.502028884321145,-0.011575337146235536,1.4206691432248937,2.0957909964789008,-0.4477474964142161,0
1.4961162684235165,-0.31033037023227994,1.4243381159682142,1.6269893968464282,-0.6009095400424034,0
1.3096664216729568,-1.1020462134721862,1.3727818832048506,0.79691767961302,-0.6333713254237496,0
1.1285642767146478,-1.6761360486188501,1.1995376086818808,0.4305170393826008,-0.8387436823483045,0
0.8312433448555119,-1.9963113011969886,1.101360096570998,-0.06546971894769404,-1.1075268289828266,0
0.5252203419114743,-2.4795192896651583,0.5689012032597762,-0.4303424869654462,-1.5188924948023652,0
0.12701387919312218,-2.452478857785119,0.2612026647491257,-0.6319772036305045,-1.7070579053021424,0
-0.3174710455213328,-2.491333693686089,-0.3047698952846516,-0.6306477938506942,-2.204959129823047,0
-0.5388798683579866,-2.3121439763686933,-0.6519287186270728,-0.5286657169272275,-2.6601008913905266,0
-0.9118114486543285,-1.9748654541612232,-0.9083399865343427,0.08947841328128914,-2.821580302066432,0
-1.2780347401861385,-1.5851234422166205,-1.2455769413365778,0.37623338029937603,-3.156019722608713,0
-1.3225319095345964,-1.06240596839857,-1.2457606346890506,0.9553832623455989,-3.3645111955233364,0
-1.5414782534217766,-0.43291397158956313,-1.5041972780515582,1.6788203840958935,-3.4806212348468586,0
-1.493144187957697,0.20890137709467616,-1.3933764510129218,2.004461654206841,-3.4673823203476357,0
-1.3719029822794153,0.6436071783979597,-1.3150760888863084,2.654849276522903,-3.4305780026023243,0
-1.2568181699462155,1.1608180801118138,-1.2632834092617538,3.3714064295342174,-3.324504356940106,0
-0.9413656075522854,1.814716812032002,-0.98918567735746,3.594411624543483,-3.1332595719850564,0
-0.8152424476790942,2.011674763867898,-0.7268379716531379,4.118428135985052,-2.699871616207973,0
-0.342859207658965,2.432399336686787,-0.3326520557206908,4.30584626868402,-2.4869003336364885,0
-0.05136075682052459,2.6173433594602886,0.03625063888354178,4.541190305271192,-1.9160219206063358,0
0.3077250445586431,2.4973468618110823,0.3637611088053819,4.368230919526093,-1.6985047413842782,0
0.6792167862952416,2.059745399256475,0.7605032597622858,4.441785360031779,-1.3410905404948656,0
1.0034542189834823,1.7148887620588353,1.1560978795680799,3.9396579900621997,-1.0468218180855182,0
1.270704288920254,1.3806046493225845,1.3199681054813435,3.2329121769130764,-0.8357389368586547,0
1.3391985363839782,0.7223802602956817,1.4510197454657767,2.724128306255264,-0.631360117531957,0
1.5646020791639716,0.11739438694176672,1.5063978067206485,2.1135282347088498,-0.5242318162768309,0
1.5083555590728175,-0.39383997630831713,1.3974803918103889,1.9448685071745089,-0.7011394271095532,0
1.2420223022282362,-1.1878590655948928,1.2801933129183682,0.746776815590046,-0.8261514831093746,0
1.2673887786983533,-1.6437143131106233,1.1800216040247027,0.4318824881788512,-0.89792000538558,0
1.023869566641,-2.1225527954479477,0.7789735441351696,-0.2830965028575636,-1.0520673583770888,0
0.640595296863989,-2.4548324019750494,0.49471225910474637,-0.32530839487137,-1.5453461602179912,0
0.17450548766053028,-2.58742152687009,0.28411320087376657,-0.24155043304756818,-1.8177255809594415,0
-0.26830629695974995,-2.3956039821178923,-0.044432623066748236,-0.5313436822454571,-2.080708089177962,0
-0.47310294950718246,-2.3179636660353253,-0.6771335347868466,-0.18637191203662207,-2.651442472768809,0
-0.9119161494617014,-2.132437564541749,-0.7596791612660941,-0.030806889181515196,-2.91455459090122,0
-1.064086483885003,-1.6224476753208463,-1.1716277359771017,0.35362768602509886,-3.211506300252842,0
-1.3416199553432646,-1.2692991423029543,-1.3583659602263816,0.9040947262190184,-3.290343010049187,0
-1.4001829483567552,-0.5601173874122651,-1.4819367483912387,1.458183882888193,-3.4386404187008948,0
-1.4703126128543271,0.4256731156816955,-1.4159992831154957,2.078719014837057,-3.450715529137298,0
-1.373591786828333,0.7612620047291558,-1.5471605178709673,2.6062681843968125,-3.2393534947357403,0
-1.2657043866989601,1.4310243533262932,-1.2322796174013866,3.5279170785661744,-3.1442812465423415,0
-0.8928803718500957,1.814235521660468,-1.0976859236971341,3.7732870190793477,-3.0342490115198135,0
-0.7131121041997989,2.2342878545148874,-0.6798213714489524,4.22748848895538,-2.7377799077969325,0
-0.3428856284889289,2.5043651640314746,-0.2573251053753026,4.311891421391605,-2.4816967723975143,0
0.14123630227922293,2.361922925309191,-3.129948094265302e-05,4.6396238199269195,-2.128562351557437,0
0.2719529011616004,2.417590870662332,0.401096462195094,4.387263430583099,-1.6306882870610566,0
0.6273441362661425,2.38812484941172,0.7533468945203995,4.179387616627434,-1.3748241486011168,0
1.0995254120048858,1.7229839997968641,0.9668511464177483,3.5937994891415324,-0.9262776839032636,0
1.178507632869461,1.2687620057309634,1.379864839494347,3.3890640138399424,-0.7928870583261893,0
1.5723563633664286,0.7340810762664873,1.5545698929873057,2.998980699039893,-0.6171359801451419,0
1.4660186690854264,0.19060430797031155,1.549673845551185,2.0483416005732917,-0.6194109479370298,0
1.4173717652349762,-0.4028385535085754,1.4789272834936065,1.474268069322879,-0.3683076095905493,0
1.5014612306850572,-0.9060217720603536,1.322598542547457,0.7932612763104374,-0.5858472051242392,0
1.2668084735212655,-1.5311226951881425,1.108783097427502,0.4225852974083222,-0.8974749039165353,0
1.0217448004706995,-2.0302991266621637,1.009990622129706,-0.01453946119901861,-1.1069860941503316,0
0.6201401783976694,-2.167045323519278,0.6582679572316923,-0.236306077033821,-1.3485813228743955,0
0.12340792396734895,-2.392272875518498,0.18322523868723542,-0.41135255993608055,-1.8815870302205664,0
-0.044744978864031434,-2.6672466928183214,-0.3064946400717933,-0.5818512590593947,-2.0450049491435003,0
-0.572287081848371,-2.008645184676128,-0.7645877192701915,-0.2963227085875815,-2.6295999461079766,0
-0.821493648753983,-1.8013023124127734,-0.9629348779585336,-0.06358012427767434,-2.894979989684075,0
-1.084725966580654,-1.6145867522176065,-1.165566393863319,0.2700609034561885,-3.2795482438372225,0
-1.368866335680844,-1.0172094661953652,-1.2521889011158063,0.9196947869669987,-3.5476289131531287,0
-1.4273749233170774,-0.30290844271482753,-1.5223050917723668,2.006754240406582,-3.3976740675528467,0
-1.4278745922749176,0.13545119973617376,-1.4591789334168697,2.4463726280740272,-3.4906124357414026,0
-1.398352859606057,0.8638364597345016,-1.3288462023190968,2.790020810658331,-3.556624347966319,0
-1.3489469475468363,1.477639296643928,-1.2568516644888184,3.556924138448838,-3.3895369786377674,0
-1.0044527958275755,1.6955683300867292,-1.0375042490521929,3.81674864803525,-2.940918553918761,0
-0.6231515689010435,2.1154752184118033,-0.8207877747204664,4.184124407679476,-2.7339251442917747,0
-0.42512742022713434,2.536633952547901,-0.4632204788626144,4.177761429367857,-2.2656765872150384,0
-0.011222590524571816,2.5576018096436037,0.031207472581190242,4.379986804256964,-1.9522559923822738,0
0.34039831436816065,2.5369324728608205,0.357966765757214,4.323520494823267,-1.6319573828192544,0
0.8613252907885275,2.1741956982779405,0.7318203599765745,4.204206579067835,-1.2749447402898038,0
1.0772427656689674,1.7862959171842467,1.0232748302158161,3.824169635410936,-1.0148098646504637,0
1.297051525971106,1.0897370529995696,1.3163026919549217,3.2671991935235076,-0.7261741535548016,0
1.368841068859331,0.6292924326239412,1.3677332185855213,2.698940835995641,-0.5779890992080114,0
1.5374837819892941,0.16285956065558416,1.4718715443736703,2.1362071568722785,-0.4401461569081744,0
1.422855926543729,-0.3653836340187893,1.615644543240518,1.3588702572003957,-0.5388255069876737,0
1.3596278705696045,-0.9980509330957232,1.2972566183200955,0.858971951041245,-0.5809927594108162,0
1.1080814082852677,-1.6095902211251873,1.134651706853676,0.35877879190223894,-0.7751827140281993,0
0.9324103755596989,-2.056513931748704,0.8374738757903186,-0.17866110257147616,-1.10476492603761,0
0.5954311402731315,-2.2972937606408474,0.5855454312075546,-0.36572095137870075,-1.546285796022928,0
0.1723774436781024,-2.470510355649677,0.2646792745296072,-0.5846376487280094,-1.8240359026074693,0
-0.1582993468968352,-2.30471856391873,-0.2253657217404168,-0.3258639542850097,-2.330955448795421,0
-0.634166442181805,-2.3061361184108473,-0.5845429046098685,-0.35491668936301846,-2.6426834506284522,0
-0.9935221978916284,-2.2076982312120332,-0.9026014988364353,-0.046235694469442645,-2.8268965034516853,0
-1.1228154865688478,-1.7526297412507557,-1.1160323304030662,0.45994353900595497,-3.118652904956623,0
-1.3447400665460916,-0.8746033117922276,-1.4126952263872958,1.0051728106924034,-3.3574812445816553,0
-1.4258035183261255,-0.6148483441455681,-1.501627873540878,1.314516487998173,-3.4961133628678405,0
-1.3183042345276115,0.2525384804524752,-1.6749546330058833,2.1098782851848417,-3.5524951636089286,0
-1.3557488129184498,0.7389958940361925,-1.5302156501548547,2.6589134451558536,-3.465045680663369,0
-1.334953555161331,1.31834720070969,-1.2749251699544657,3.321420706923348,-3.194098024457469,0
-0.9430444372858409,1.8056549707074812,-0.9594808459027957,3.755380003403669,-2.9910697145910423,0
-0.8213235669409352,2.34343982004206,-0.7004998274049314,4.210400382966887,-2.8254717481681215,0
-0.40765367610838543,2.3973526742535824,-0.45544246499732965,4.298900497126308,-2.3581208675549408,0
-0.005118120399349548,2.495835089644356,-0.10501921560959787,4.429029094809977,-1.9895027877733864,0
0.5015355348709908,2.2301074656466384,0.386135837714651,4.347562944206281,-1.5033146587493555,0
0.6667738994989436,2.216603014073156,0.5986702379836133,4.326090621418517,-1.4091858700587305,0
0.9648377684936082,1.8888018819257837,1.106765170296801,3.868422025963594,-1.031914056539209,0
1.2591079489211152,1.3694601850292152,1.271284102626786,3.3856780758957,-0.6604861740307442,0
1.3768239029655716,0.9472795185732141,1.3060357625001753,2.736752700836119,-0.6567351423881886,0
1.5815377868003957,0.16387271817080204,1.4245935532292675,2.1088865673115786,-0.32403828493190945,0
1.3924360129657756,-0.4310811044494411,1.419107527150698,1.6016720745978863,-0.614989940566089,0
1.271180429768196,-0.8583852276291621,1.2992511404322706,1.0327310128115386,-0.6405752604095372,0
1.1229333608078513,-1.7873117480414926,1.0440248885470722,0.40833337383188106,-0.8022640689896912,0
0.8443254446367887,-2.079520654412287,0.8160781892895481,0.12016350724714653,-1.05224433587167,0
0.6969017330632852,-2.146171370718224,0.5008567123164793,-0.165171836281234,-1.3941725346163603,0
0.2592064108658845,-2.3632706097473104,0.1346534186756695,-0.6883740082098102,-1.8466559648749656,0
-0.1814335072425689,-2.3954892409311355,-0.10340310347645468,-0.4264893926883131,-2.119509324923246,0
-0.6440944929392793,-2.220359872287569,-0.5443247438149756,-0.32976645578200836,-2.608785765611844,0
-0.8183506552086004,-1.9816592097972328,-0.9561721697465329,0.025993615808669768,-2.9218011641384285,0
-1.2307860152179049,-1.3896102959301826,-1.1808664846102468,0.5459370916316262,-3.121521679575581,0
-1.473098410957352,-1.0172283326963358,-1.4232073609973848,0.8204845007008943,-3.244022306854831,0
-1.384328641666611,-0.43846989822739885,-1.4959313755189152,1.329012450732871,-3.490543718898805,0
-1.4732693967480437,0.17684613308898825,-1.4313769061568036,2.2952502329296633,-3.5638157075690455,0
-1.3575203626591663,0.7966504803811798,-1.4076644658968185,2.6477319053210797,-3.3358518813942357,0
-1.242587314282293,1.1949398273455163,-1.0950717996384145,3.2537895482073704,-3.3613518906904654,0
-0.9625583630003285,1.9187557003614515,-0.9986261019604693,3.84799918023099,-2.8889570472152792,0
-0.7714574306500823,2.174461733386744,-0.7911500994008543,4.105003972464491,-2.7964367127869383,0
-0.4506030438811175,2.6491972900541283,-0.312304275936199,4.222431574282128,-2.3249636972356855,0
0.05111958887113011,2.4905436911764474,0.08099484128569827,4.504273720926966,-1.9304981580856513,0
0.31277910593424985,2.474072688343533,0.4550973551055837,4.323772320451344,-1.5680876151680003,0
0.6709142778213112,2.221591973392323,0.6405624396749443,4.265499184843439,-1.260344291024426,0
0.9926557211292335,1.7442269391648701,1.0157478528044215,3.759161999043695,-0.9694646247168666,0
1.2678028251799016,1.4635840910123055,1.3513777850151563,3.2535112201073924,-0.8574966493515519,0
1.4000352310987216,1.010675441007358,1.3002301025271872,2.7462924185485798,-0.6319766983856918,0
1.3939187456360562,0.15512914636579309,1.4595838355657549,2.2884954834281075,-0.4486115558059238,0
1.4251594958805653,-0.5060131346624954,1.366410549686008,1.6450347237403928,-0.4768164364106624,0
1.1904853422821966,-1.1088268202946059,1.2872978114567526,0.798898498279851,-0.7206005192217941,0
1.2026622229907233,-1.8301052110363913,1.0798355777078987,0.7564034817641412,-0.8182067093441847,0
0.7615235542681971,-2.0447691289002528,0.9754706158794608,-0.06326452651050474,-1.0994197974170374,0
0.46935807856987777,-2.2930664502195914,0.5345964764088553,-0.4684931808405697,-1.3164942577889935,0
0.19191223129102586,-2.34844201263866,0.12324818174581907,-0.3692577545300981,-1.8433802366337688,0
-0.24346707507580637,-2.3602807856424532,-0.26567028020029493,-0.5254958104554879,-2.2269891454566815,0
-0.4364607343715112,-2.3765036000252153,-0.5415617916616515,-0.055226276240672334,-2.621445051651478,0
-0.9786421466679747,-2.057145360284097,-0.8825130504892662,0.08338355849783086,-2.956623763750171,0
-1.1357410489624988,-1.4530718111699121,-1.0549642860631805,0.38160004483968724,-3.1276487370466057,0
-1.360186790066093,-1.0861312160467862,-1.3197393265097332,1.1324651308038494,-3.4100661641299546,0
-1.5610378884236231,-0.5322069789337613,-1.580815709447911,1.6376861149694963,-3.3928280867452703,0
-1.4577943431025258,0.33104110500256634,-1.5442136457117523,2.003364399206421,-3.5440875222409995,0
-1.4394507492843966,0.9022406943187102,-1.3463293360374047,2.8835917496339314,-3.3115350988024717,0
-1.2086075969119947,1.3419159614192817,-1.313073090580623,3.275006057203943,-3.2351624789087863,0
-0.9650578473457505,1.7481993875811994,-0.8967277457737521,3.8120057828976988,-3.0074418869130417,0
-0.56038781495652,1.9392816602040712,-0.8050022185019278,4.207148506261843,-2.8089126533650814,0
-0.2727952345395535,2.4951708535184176,-0.33008882926922367,4.311570901288295,-2.3483512667823576,0
-0.027688637845675552,2.3879537846809775,-0.06459116650489038,4.333332215138663,-1.9965858517607353,0
0.3550813924290931,2.176116401678981,0.3348151957763108,4.467430904186612,-1.5795589739994926,0
0.8051049808441094,2.3888692660282835,0.8050241347699119,4.017237512775924,-1.3156830362168037,0
1.0759654386972288,1.9034175424297635,1.0172906216801452,3.5005212402073687,-1.0822015818299398,0
1.3145017527103415,1.1971909633078721,1.3275008066365803,3.235053786901064,-0.71286649183061,0
1.3053130711194203,0.620742313067449,1.4620815690613427,2.813929038623406,-0.5629311820548255,0
1.4952156333124875,0.26584652159472677,1.5535800189095803,2.123241157127029,-0.48466798031763636,0
1.4180785579026058,-0.5781996135313008,1.4068167602616188,1.6899380811131919,-0.45114536172121644,0
1.3782349236272715,-0.902429495471698,1.3406224988337287,0.9585209580162777,-0.7132324687606437,0
1.1484085849404626,-1.5165025602934534,1.1875888105212498,0.31065131913489186,-1.0228613961634454,0
0.949941296545648,-1.9554679208665229,0.8179974129866789,-0.07749042974731246,-1.0826950963852762,0
0.5759781951663595,-2.2738542827688444,0.6743993322694365,-0.504008884629279,-1.4173697319577554,0
0.24697444750462633,-2.4563553942832064,0.129707747184818,-0.34456210019795375,-1.8477793725900096,0
-0.22298128260165326,-2.3702228533890555,-0.21050011861679213,-0.6529242640465638,-2.175204985229166,0
-0.6230202982208848,-2.38120126003508,-0.6276787588865838,-0.439492168735538,-2.6307703897564085,0
-0.9124316054289068,-2.011798489258063,-1.0424259833316174,-0.042578263490939516,-3.0396426693384555,0
-1.1570463952032952,-1.499566650912068,-1.0210009749705675,0.4067341836896352,-3.282738222792608,0
-1.3288041985323997,-0.9940745140894108,-1.3725659989667593,0.7477204756485996,-3.354063493208254,0
-1.3039827047912194,-0.6178266371228923,-1.5070244889741988,1.4183547391332532,-3.3697275949835044,0
-1.5002093790169555,0.09442509041024863,-1.5119437222677172,2.1901063741031965,-3.526253971765289,0
-1.4982806494796863,0.8041429241147746,-1.3200949765279955,2.9137579058120044,-3.3655394311801787,0
-1.2924405214304737,1.2885651488175118,-1.338874883857851,3.383192432708771,-3.3110667861136127,0
-1.0615903569914877,2.0442538886751995,-0.9758530689606495,3.819195348354676,-3.0309785856089584,0
-0.6865194006195624,2.141622550765396,-0.7544146297937828,3.9954656083758935,-2.6628884568631794,0
-0.4885946068306199,2.4011805968744953,-0.41778514491264623,4.3442901095025706,-2.3630463393640766,0
0.00474464956503223,2.5961787722721628,0.042529365939021034,4.565186780163882,-2.0406258761525127,0
0.3847728210946904,2.46277449572594,0.44715287377798946,4.556576236553436,-1.6918628465170258,0
0.7400440888675963,2.17260739295906,0.6840877898815819,4.301938688629063,-1.2843090982167045,0
0.9820219537206315,1.7278598774434342,0.9691569719174231,3.8396805241092284,-0.8845216841494905,0
1.2486477585228273,1.377256244622074,1.1788097072038757,3.4901420457786254,-0.8513072062731579,0
1.3197802062690427,0.9024295409846561,1.5093475569473607,3.1327250750828526,-0.5089654184427679,0
1.4600411013902432,0.21686320183555347,1.4538958930319488,2.082743559400439,-0.4816863828977582,0
1.4327162653917784,-0.5657262266463318,1.3347460715473736,1.4361572391175539,-0.5992525439245224,0
1.3884443321686357,-0.847351359290594,1.46298698907874,1.1253621368097824,-0.6441374509850479,0
1.0690561817770345,-1.774382210626223,1.0530304015172072,0.43587309130144125,-0.8595327943411872,0
0.9402677360669535,-2.220378191162724,0.9401374182831335,-0.008504024883967176,-1.1894026489277052,0
0.6642731698638649,-2.204371561663478,0.5659439775270766,-0.27539442376324086,-1.488270804212014,0
0.032750973470438524,-2.452056693460859,0.20959350776259933,-0.5620975664343155,-1.9062216972125632,0
-0.15603044553809955,-2.5489740715741993,-0.23182799599480627,-0.6096361638800181,-2.343364119402254,0
-0.5014187263997572,-2.461762555665039,-0.5247674695101778,-0.4215846534141616,-2.5408440962025307,0
-0.9294856553551327,-1.7324425060273243,-1.0067613704050333,0.13320079616651515,-2.8033411696849053,0
-1.185565250238347,-1.5789236153522879,-1.111667033008201,0.22685994254270936,-3.0332686845655896,0
-1.367206622018052,-0.9976730825569559,-1.2404648255841184,0.9978836017933914,-3.4405939697882224,0
-1.4957651920481627,-0.4287176493095378,-1.4071288362860586,1.461835781032501,-3.3123784887082586,0
-1.5202160653209411,0.21132729353969348,-1.6485055990464108,2.1128054377338805,-3.3825670876542535,0
-1.5522850599174765,0.8400542935029804,-1.5004004496131915,2.8654113580134215,-3.319824146888682,0
-1.180067020894286,1.431119988666858,-1.2805765074011304,3.4450656016172356,-3.3254168676955413,0
-0.9458492644902693,1.775518768458448,-0.990300361022536,3.865293635786899,-3.06898953077414,0
-0.7836328305928876,2.154311451815679,-0.7306294616770892,3.956626742313909,-2.8680073174950307,0
-0.48301665533246185,2.203830051776719,-0.4100259097805607,4.617828491406056,-2.35869788799278,0
0.03907986573396388,2.4024619491873076,0.044647523076928944,4.663774564649945,-2.0295202192941604,0
0.32985073301130685,2.4553470023774153,0.46034621321415936,4.432887506970469,-1.6148308676488403,0
0.7332769984016336,2.321394622047493,0.7052084606135804,4.1920489272295836,-1.3399583414955265,0
1.0028710276071513,1.897301509350551,1.0814903989469264,4.047602719631048,-0.9227140559962972,0
1.3183572945832913,1.2969804444627375,1.0730630823638168,3.457970021359195,-0.70776900352579,0
1.478690960216933,0.6146458719267134,1.3562715704845778,2.7688806854904926,-0.6592244565338465,0
1.4426202892576387,-0.19019359435515362,1.472945672363057,2.1204339643418826,-0.506401503270939,0
1.3696785794384034,-0.324486539616716,1.4367884095364358,1.5073545746593058,-0.505217786333028,0
1.238520198898898,-1.138101852226451,1.3822004450043632,1.0827057778869635,-0.492126304585103,0
1.2015483175967252,-1.6496181001472296,1.2318011552260544,0.5364389987166138,-0.8370465723038898,0
0.7925134341049105,-2.006095739948856,0.9196780553908418,-0.22422036237471543,-1.188852796347865,0
0.514175602454601,-2.5001362206446243,0.5055199186453735,-0.2663609148623798,-1.4715328998559147,0
0.14327629746265516,-2.5240095258001394,0.0737922435586293,-0.37227158686399653,-1.8143419095939881,0
-0.1919423975666833,-2.2273527595649454,-0.14622754130305082,-0.6685946490326566,-2.1980194969942346,0
-0.6974078144655133,-2.261267847398455,-0.6900500845022761,-0.3248118086504137,-2.690297221003469,0
-0.8675194836791781,-1.97763634137318,-0.8327000821832331,-0.24467293673442692,-2.9065461455798043,0
-1.1164780373761212,-1.791371784119438,-1.1699035453234419,0.42262663012095514,-3.2077680312605477,0
-1.3506089221706807,-0.7839979920898478,-1.4454282027943974,0.6751474583482036,-3.3767790507914053,0
-1.4967473389704185,-0.6463026500426039,-1.4518865776580236,1.4463285230721992,-3.3143586956918627,0
-1.4897350801722486,0.39726689325383024,-1.4972558003418326,2.0805930595113886,-3.5594618881959983,0
-1.396656298519722,0.5081604840388864,-1.4293295714114502,2.6839362584195365,-3.318739199135221,0
-1.4744363449850133,1.5152376672880654,-1.2728086354925692,3.521007989569334,-3.1794455274272524,0
-0.8801272357742214,2.024678352178572,-0.9953563507610628,3.8893603897709315,-2.9755583224698556,0
-0.6933735119509689,2.0877155599436885,-0.6532979595056752,4.140820592569243,-2.7223972297747165,0
-0.42196547442630017,2.4742804493556916,-0.33578869086098484,4.304823172709819,-2.3239553241804574,0
-0.029321503139063468,2.5684350715130835,0.07590998923667984,4.470152960394346,-2.0337439833658744,0
0.41006546404847566,2.3197335924176627,0.36972435183370106,4.292818781784161,-1.6679496041086388,0
0.7139227157249974,2.0096269987675406,0.8440149604699732,4.3124017006283655,-1.3334591142580647,0
0.8745193238094211,1.657706900660933,1.06965389555277,4.072017318747002,-0.9526367217859302,0
1.4213288528549706,1.4071930149424705,1.2257148360268133,3.471216974707758,-0.7492409053951699,0
1.4182942251502937,0.7619030356224494,1.3445426451876488,2.814003779130519,-0.5913841055071671,0
1.5735530460210931,0.08643866966048833,1.5124748529224643,2.136272700911615,-0.3964427464039848,0
1.4215271375092013,-0.34760728506852523,1.3754417618738355,1.4809084273529847,-0.5794252622906539,0
1.4724688577674596,-1.0009397402387632,1.2842373811322685,1.1537123426732514,-0.587607054151742,0
1.1772456408305993,-1.6879928151674397,1.1737013951916984,0.3344480746880727,-0.8833747071219822,0
0.9273411660243631,-2.172692675814549,0.8360863199675579,0.17259483367459372,-1.2377367484935575,0
0.4737928265659913,-2.2590334973846216,0.4821881110099937,-0.46588361997315,-1.554759454561016,0
